X,Y,OBJECTID,BRDG_NBR,FTR_INTRSC,F_CARRIED,BRDG_TYP_NM,COUNTY,ROUTE,RD_ANGLE,STR_ANGLE,RTE_ID,X_COORD,Y_COORD,LONG_DD,LAT_DD,BSIP_BRDG_NBR,DIVISION,FUNC_CLASS,FUNC_OBSOL,DETOUR_LEN,STRTYPMAIN,SUPERSTRUC,SUBSTRUCTU,POSTED_SV,POSTED_TTST,SERVICEON,MP,GOOGLE_LINK,MAINT_RESP,SERVICEUNDER,AADT,AADT_YR
1629967.25459047,774974.74387747,40847,280536,"I285,US52",WINSTON SALEM RR,RAILROAD,DAVIDSON,RAILROAD,19,80,NA,1629967.25459047,774974.74387747,-80.24902351,35.8729402,0290536,9,"Principal Arterial - Interstate, Urban",FO,1,302,"EBTS:RC CAP & STEEL PILES, INTBTS:RC SOLID PIERS W/PILE FTG",RC DECK ON HAUNCHED I-BEAMS & PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.8729402028232,-80.2490235125113&z=20&ll=35.8729402028232,-80.2490235125113&t=k",27,1,,
1538851.54377763,782764.391027808,40853,290044,US64,SOUTHERN RAILROAD,RAILROAD,DAVIE,RAILROAD,347,245,NA,1538851.54377763,782764.39102781,-80.55694608,35.89080028,0300044,9,"Minor Arterial, Urban",FO,2,101,"ABUTMENTS:RC STUB,INTERIOR BENTS:RC CAP ON PPC PILES",REINFORCED CONCRETE SLAB,99,99,2,,"http://maps.google.com/maps?q=35.8908002783026,-80.5569460813134&z=20&ll=35.8908002783026,-80.5569460813134&t=k",27,1,,
1584824.25071655,810830.217113897,40854,290118,SR1656,SOUTHERN RR,RAILROAD,DAVIE,RAILROAD,340,250,NA,1584824.25071655,810830.2171139,-80.40309237,35.96977577,0300118,9,"Local, Rural",FO,0,702,END & INTERIOR BENTS:PPC CAPS & TIMBER PILES,TIMBER DECK ON TIMBER JOISTS,99,99,2,,"http://maps.google.com/maps?q=35.9697757731496,-80.4030923740507&z=20&ll=35.9697757731496,-80.4030923740507&t=k",27,1,,
2032711.28998005,813166.576286316,40858,310067,NC55,SOUTHERN RR,RAILROAD,DURHAM,RAILROAD,67,167,NA,2032711.28998005,813166.57628632,-78.88943563,35.98420428,0320067,5,"Minor Arterial, Urban",FO,6,302,"CONCRETE FOOTING,STEEL PIERS",DECK PLATE GIRDER,99,99,2,,"http://maps.google.com/maps?q=35.9842042800712,-78.8894356268538&z=20&ll=35.9842042800712,-78.8894356268538&t=k",27,1,,
2026582.27795988,818575.403067067,40859,310068,SR1327(GREGSON ST),SOUTH. RR OVERPASS,RAILROAD,DURHAM,RAILROAD,60,150,NA,2026582.27795988,818575.40306707,-78.91013517,35.99907981,0320068,5,"Minor Arterial, Urban",FO,2,302,CONCRETE ABUTMENTS & PIERS,RC DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.9990798100397,-78.9101351666741&z=20&ll=35.9990798100397,-78.9101351666741&t=k",27,1,,
2029836.25012647,816314.110017478,40860,310081,US15/501BUS.NB&US70BUS.E,SOUTHERN RR OVERPA,RAILROAD,DURHAM,RAILROAD,61,130,NA,2029836.25012647,816314.11001748,-78.89914247,35.99285926,0320081,5,"Other Principal Arterial, Urban",FO,4,501,REINFORCED CONCRETE CELLULAR ABUTMENTS,PRECAST CONCRETE SLAB,99,99,2,,"http://maps.google.com/maps?q=35.9928592583159,-78.8991424652498&z=20&ll=35.9928592583159,-78.8991424652498&t=k",27,1,,
2040978.72193597,813218.148033559,40861,310125,US70B,SOUTHERN RR,RAILROAD,DURHAM,RAILROAD,307,250,NA,2040978.72193597,813218.14803356,-78.86149144,35.98431746,0320125,5,"Minor Arterial, Urban",FO,2,302,"CREO TIMBER APPROACH,CONCRETE PIERS",CREO TIMBER GIRDER AND CREO TIMBER DECK,99,99,2,,"http://maps.google.com/maps?q=35.9843174606781,-78.861491440166&z=20&ll=35.9843174606781,-78.861491440166&t=k",27,1,,
2044009.71160889,776391.704626232,40862,310126,NC54,SOUTH. RR OVERPASS,RAILROAD,DURHAM,RAILROAD,322,245,NA,2044009.71160889,776391.70462623,-78.85143296,35.88313769,0320126,5,"Other Principal Arterial, Urban",FO,1,302,"END BENTS: RC CAPS ON STEEL PILES; INT BTS: RC CAPS ON RC COLUMNS",RC DECK ON STEEL PLATE GIRDERS ,99,99,2,,"http://maps.google.com/maps?q=35.8831376945748,-78.8514329602611&z=20&ll=35.8831376945748,-78.8514329602611&t=k",27,1,,
2041231.66073455,813811.210823804,40863,310131,US70,SOUTHERN RR,RAILROAD,DURHAM,RAILROAD,307,240,NA,2041231.66073455,813811.2108238,-78.86063369,35.98594569,0320131,5,"Principal Arterial - Other Freeways or Expressways, Urban",FO,2,302,RC ABUTMENTS AND POST&BEAM PIERS,TIM.FLOOR ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.9859456882963,-78.8606336909133&z=20&ll=35.9859456882963,-78.8606336909133&t=k",27,1,,
2014812.07413813,825607.306326061,40864,310134,US15/501,SOUTHERN RR,RAILROAD,DURHAM,RAILROAD,72,150,NA,2014812.07413813,825607.30632606,-78.94991387,36.01841975,0320134,5,"Principal Arterial - Other Freeways or Expressways, Urban",FO,1,302,E.BTS&INT.BTS:RCP&BEAM,RC FLOOR/STEEL PLATE DECK GIRDER,99,99,2,,"http://maps.google.com/maps?q=36.0184197463458,-78.949913865396&z=20&ll=36.0184197463458,-78.949913865396&t=k",27,1,,
2044471.77794197,779371.538561568,40877,310225,I40,SOUTHERN RR,RAILROAD,DURHAM,RAILROAD,328,255,NA,2044471.77794197,779371.53856157,-78.84985791,35.89132197,0320225,5,"Principal Arterial - Interstate, Urban",FO,3,302,"E.BTS:RC CAP/CONT.FTGS;INT.BT:RCP&B/CONT.FTGS.",RC SLAB ON STEEL GIRDER,99,99,2,,"http://maps.google.com/maps?q=35.8913219727358,-78.8498579147142&z=20&ll=35.8913219727358,-78.8498579147142&t=k",27,1,,
2012672.71522789,827570.217754558,40878,310255,SR1314,SOUTHERN RR,RAILROAD,DURHAM,RAILROAD,210,120,NA,2012672.71522789,827570.21775456,-78.95714511,36.02381473,0320255,5,"Local, Urban",FO,2,302,"RC ABUTS;BTS:STL CAPS ON H-PILES",I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.0238147304584,-78.9571451133252&z=20&ll=36.0238147304584,-78.9571451133252&t=k",27,1,,
2022987.4757663,821182.007105812,40879,310256,SR1320,SOUTHERN R,RAILROAD,DURHAM,RAILROAD,80,170,NA,2022987.4757663,821182.00710581,-78.92228096,36.00624869,0320256,5,"Minor Arterial, Urban",FO,2,302,CONCRETE ABUTMENTS,CREO TIMBER AND I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.0062486908225,-78.9222809579728&z=20&ll=36.0062486908225,-78.9222809579728&t=k",27,1,,
2047257.3780138,828719.100627393,40880,310257,SR1670,RAILROAD ,RAILROAD,DURHAM,RAILROAD,3,70,NA,2047257.3780138,828719.10062739,-78.84018519,36.02687379,0320257,5,"Local, Urban",FO,1,302,STEEL CAP ON H-PILE,"DECK PLATE GIRDERS,TIMBER DECK",99,99,2,,"http://maps.google.com/maps?q=36.0268737911203,-78.8401851940285&z=20&ll=36.0268737911203,-78.8401851940285&t=k",27,1,,
2043696.27719639,791562.288458228,40881,310258,SR2028,SOUTHERN RR,RAILROAD,DURHAM,RAILROAD,187,90,NA,2043696.27719639,791562.28845823,-78.85241491,35.92481529,0320258,5,"Other Principal Arterial, Urban",FO,5,302,"RC ABUTMENTS;BTS:RCP&BEAM",RC SLAB AND I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.9248152934236,-78.8524149062218&z=20&ll=35.9248152934236,-78.8524149062218&t=k",27,1,,
2027730.07126798,817807.137543231,40883,310281,SR1127,NW & SOUTH,RAILROAD,DURHAM,RAILROAD,359,325,NA,2027730.07126798,817807.13754323,-78.90625736,35.9969664,0320281,5,"Minor Arterial, Urban",FO,1,302,NULL,PLATE GIRDER/RAILROAD OVERPASS,99,99,2,,"http://maps.google.com/maps?q=35.9969664048623,-78.9062573572255&z=20&ll=35.9969664048623,-78.9062573572255&t=k",27,1,,
2027871.07361063,817805.330460221,40884,310282,SR1127,NW & SOUTH,RAILROAD,DURHAM,RAILROAD,359,100,NA,2027871.07361063,817805.33046022,-78.9057807,35.99696107,0320282,5,"Minor Arterial, Urban",FO,1,302,NULL,PLATE GIRDER/RAILROAD OVERPASS,99,99,2,,"http://maps.google.com/maps?q=35.9969610739457,-78.9057806990641&z=20&ll=35.9969610739457,-78.9057806990641&t=k",27,1,,
2019750.7145233,822752.05055365,40887,310321,NC147,R/R SPUR,RAILROAD,DURHAM,RAILROAD,125,60,NA,2019750.7145233,822752.05055365,-78.93322065,36.01056818,0320321,5,"Principal Arterial - Other Freeways or Expressways, Urban",FO,1,302,NULL,RAILROAD UNDERPASS,99,99,2,,"http://maps.google.com/maps?q=36.0105681849842,-78.9332206473666&z=20&ll=36.0105681849842,-78.9332206473666&t=k",27,1,,
2018912.80707839,824383.69328773,40888,310337,SR1321,SOUTHERN RR,RAILROAD,DURHAM,RAILROAD,90,140,NA,2018912.80707839,824383.69328773,-78.93605015,36.01505193,0320337,5,"Minor Arterial, Urban",FO,0,302,"EBT1:RCFULL HEIGHT;BT:SOLID PIER;E.BT2:RC CAP/H-PLS",RC FLOOR ON STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.0150519334493,-78.9360501508857&z=20&ll=36.0150519334493,-78.9360501508857&t=k",27,1,,
2353525.00235397,790565.249769896,41038,320124,SR1157(SUTTON RD.),SCL RAILROAD,RAILROAD,EDGECOMBE,RAILROAD,341,251,NA,2353525.00235397,790565.2497699,-77.80605902,35.91632507,0330124,4,"Minor Arterial, Urban",FO,4,111,RC ARCH ON RC ABUTMENTS,RC EARTH FILLED ARCH,99,99,2,,"http://maps.google.com/maps?q=35.9163250712871,-77.8060590150161&z=20&ll=35.9163250712871,-77.8060590150161&t=k",27,1,,
2353701.41735546,790510.263331309,41039,320125,SR1157,SCL RAILROAD,RAILROAD,EDGECOMBE,RAILROAD,343,253,NA,2353701.41735546,790510.26333131,-77.80546551,35.91616819,0330125,4,"Minor Arterial, Urban",FO,4,111,RC ARCH ON RC ABUTMENTS,RC EARTH FILLED ARCH,99,99,2,,"http://maps.google.com/maps?q=35.9161681949297,-77.805465510093&z=20&ll=35.9161681949297,-77.805465510093&t=k",27,1,,
1636582.61209464,850979.044952556,41050,330141,"US52,VARGAVE STREET",WSSB RAILROAD,RAILROAD,FORSYTH,RAILROAD,76,110,NA,1636582.61209464,850979.04495256,-80.22987432,36.08194261,0340141,9,"Principal Arterial - Other Freeways or Expressways, Urban",FO,2,302,"EBTS.: RC CAP ON STEEL H-PILE, INT.BTS.:RC CAP & COLUMN ON PILE FOOTING",RC DECK ON STEEL GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.0819426113918,-80.2298743200573&z=20&ll=36.0819426113918,-80.2298743200573&t=k",27,1,,
1636198.54593363,854956.509766638,41053,330151,"US52, US311 & NC8",RAILROAD OVERPASS,RAILROAD,FORSYTH,RAILROAD,130,15,NA,1636198.54593363,854956.50976664,-80.2313409,36.09285473,0340151,9,"Principal Arterial - Other Freeways or Expressways, Urban",FO,0,302,"ABUTMENTS:RC FULL HEIGHT, INTERIOR BENTS:RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.0928547259799,-80.2313408952868&z=20&ll=36.0928547259799,-80.2313408952868&t=k",27,1,,
1656991.3140593,891685.743722722,41055,330186,US311,RAILROAD OVERPASS,RAILROAD,FORSYTH,RAILROAD,135,105,NA,1656991.3140593,891685.74372272,-80.16242689,36.19442818,0340186,9,"Minor Arterial, Urban",FO,1,302,"E.BTS:RC CAPS/H-PILES, INT.BTS:RC POST & BEAM/ PILE FTG.",RC DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.19442818351,-80.1624268917812&z=20&ll=36.19442818351,-80.1624268917812&t=k",27,1,,
1656019.66738056,883768.369793728,41056,330195,NC66,RAILROAD OVERPASS,RAILROAD,FORSYTH,RAILROAD,123,5,NA,1656019.66738056,883768.36979373,-80.16540444,36.1726504,0340195,9,"Minor Arterial, Urban",FO,1,302,"EBTS:RC CAPS/H-PILES,INT.BTS:RC POST & BEAM/ PILE FTGS.",REINFORCED CONCRETE DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.1726503994628,-80.1654044388395&z=20&ll=36.1726503994628,-80.1654044388395&t=k",27,1,,
1689370.22141422,861293.809756055,41057,330251,SR1005,RAILROAD OVERPASS,RAILROAD,FORSYTH,RAILROAD,170,135,NA,1689370.22141422,861293.80975606,-80.05161517,36.11194141,0340251,9,"Minor Arterial, Urban",FO,0,302,"ABUTMENTS:RC STUB,INTERIOR BENTS:RC POST & BEAM",TIMBER DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.1119414070734,-80.0516151702272&z=20&ll=36.1119414070734,-80.0516151702272&t=k",27,1,,
1626514.87960547,875356.846590564,41058,330298,SR1725,SOUTHERN RR,RAILROAD,FORSYTH,RAILROAD,47,137,NA,1626514.87960547,875356.84659056,-80.26499305,36.14855445,0340298,9,"Collector, Urban",FO,3,302,END & INTERIOR BENTS:PPC CAPS & TIMBER PILES,TIMBER DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.14855444696,-80.2649930515271&z=20&ll=36.14855444696,-80.2649930515271&t=k",27,1,,
1630496.74139239,860147.462311223,41059,330299,SR1725,SOUTHERN RR,RAILROAD,FORSYTH,RAILROAD,129,70,NA,1630496.74139239,860147.46231122,-80.25085886,36.10691719,0340299,9,"Other Principal Arterial, Urban",FO,1,302,"ABUTMENTS:RC STUB,INTERIOR BENTS:RC POST & BEAM",REINFORCED CONRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.1069171863985,-80.2508588605718&z=20&ll=36.1069171863985,-80.2508588605718&t=k",27,1,,
1615643.79143955,849915.973915979,41060,330301,NC67,SOUTHERN RR,RAILROAD,FORSYTH,RAILROAD,295,225,NA,1615643.79143955,849915.97391598,-80.30068029,36.0782895,0340301,9,"Minor Arterial, Urban",FO,0,302,"END BENTS:RC CAP ON STEEL PILES,INT.BENTS:RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.0782894972886,-80.3006802906317&z=20&ll=36.0782894972886,-80.3006802906317&t=k",27,1,,
1622439.68139106,877164.977160648,41061,330320,SR4000,SOUTHERN RR,RAILROAD,FORSYTH,RAILROAD,85,185,NA,1622439.68139106,877164.97716065,-80.27887311,36.15337738,0340320,9,"Other Principal Arterial, Urban",FO,1,302,"EBTS:RC CAP&STL.PILES,INTBTS:RC POST & BEAM,BT#1:PILE FTGS.",REINFORCED CONCRETE DECK ON I-BEAMS & PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.1533773832089,-80.2788731088632&z=20&ll=36.1533773832089,-80.2788731088632&t=k",27,1,,
1636670.30909772,843805.005166814,41062,330325,I40 & US311,RAILROAD OVERPASS,RAILROAD,FORSYTH,RAILROAD,352,255,NA,1636670.30909772,843805.00516681,-80.22927694,36.06224001,0340325,9,"Principal Arterial - Interstate, Urban",FO,0,302,"END BENTS:RC CAPS ON STEEL PILES,INT.BENTS:RC SOLID PIERS",REINFORCED CONCRETE DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.0622400074445,-80.2292769401197&z=20&ll=36.0622400074445,-80.2292769401197&t=k",27,1,,
1613496.48438247,845518.868536979,41069,330450,I40,SOUTNERN RR,RAILROAD,FORSYTH,RAILROAD,338,45,NA,1613496.48438247,845518.86853698,-80.30775003,36.06613419,0340450,9,"Principal Arterial - Interstate, Urban",FO,1,302,"EBTS:RC CAPS & STEEL PILES, INTBTS:RC POST & BEAM W/PILE FTGS","RC DECK ON PLATE GIRDERS, SIP FORMS",99,99,2,,"http://maps.google.com/maps?q=36.0661341898351,-80.3077500318559&z=20&ll=36.0661341898351,-80.3077500318559&t=k",27,1,,
2160451.21560206,856255.106578901,41171,340031,NC56,SCL RR,RAILROAD,FRANKLIN,RAILROAD,324,245,NA,2160451.21560206,856255.1065789,-78.45688219,36.10141426,0350031,5,"Minor Arterial, Rural",FO,7,302,MASS CONCRETE ABUTMENTS,REINFORCED CONCRETE FLOOR ON I-BEAMS&GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.1014142576046,-78.4568821887789&z=20&ll=36.1014142576046,-78.4568821887789&t=k",27,1,,
1401487.20827064,569279.372788727,41174,350040,NC27,P&N RAILROAD,RAILROAD,GASTON,RAILROAD,10,100,NA,1401487.20827064,569279.37278873,-81.00604454,35.29758335,0360040,12,"Minor Arterial, Urban",FO,8,505,"ABUTS: RC/PILE FTGS; INT.BT: RC DRILLED SHAFT PIER", PRESTRESSED CONCRETE BOX BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.2975833525525,-81.0060445430101&z=20&ll=35.2975833525525,-81.0060445430101&t=k",27,1,,
1317814.69582596,566411.079968899,41175,350041,NC161,SOUTHERN RR,RAILROAD,GASTON,RAILROAD,73,163,NA,1317814.69582596,566411.0799689,-81.28617655,35.28473431,0360041,12,"Collector, Urban",FO,0,101,REINFORCED CONCRETE CELLULAR ABUTMENTS,REINFORCED CONCRETE SLAB,99,99,2,,"http://maps.google.com/maps?q=35.2847343101396,-81.2861765457034&z=20&ll=35.2847343101396,-81.2861765457034&t=k",27,1,,
1334769.25706114,563126.025515392,41176,350109,I85,SOUTHERN RR,RAILROAD,GASTON,RAILROAD,20,145,NA,1334769.25706114,563126.02551539,-81.22912967,35.27676985,0360109,12,"Principal Arterial - Interstate, Urban",FO,2,302,"ABUTS:RC STUB,PILE FTG,INT.BENTS:RC POST & BEAM,PILE FTG",REINFORCED CONCRETE DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.2767698534338,-81.2291296716958&z=20&ll=35.2767698534338,-81.2291296716958&t=k",27,1,,
1354806.97125073,561444.051845223,41177,350129,I85,S.C.L. RAILROAD,RAILROAD,GASTON,RAILROAD,330,210,NA,1354806.97125073,561444.05184522,-81.16188389,35.27336707,0360129,12,"Principal Arterial - Interstate, Urban",FO,2,302,"E.BTS:RC CAPS/H-PILES; INT.BTS:RC POST & BEAM/ PILE FOOTINGS",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.2733670716957,-81.1618838904432&z=20&ll=35.2733670716957,-81.1618838904432&t=k",27,1,,
1355712.61379638,561009.902122974,41178,350132,I85,SOUTHERN RR,RAILROAD,GASTON,RAILROAD,338,45,NA,1355712.61379638,561009.90212297,-81.15881863,35.27222861,0360132,12,"Principal Arterial - Interstate, Urban",FO,0,302,"ABUTS:RC FULL HEIGHT/PILE FTGS., INT.BTS:RC POST & BEAM /PILE FTGS.",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.2722286122867,-81.1588186304738&z=20&ll=35.2722286122867,-81.1588186304738&t=k",27,1,,
1373496.96700713,556487.495813474,41179,350138,I85,SOUTHERN RR,RAILROAD,GASTON,RAILROAD,17,100,NA,1373496.96700713,556487.49581347,-81.09892613,35.26085332,0360138,12,"Principal Arterial - Interstate, Urban",FO,2,302,"E.BTS:RC CAPS/H-PILES; INT.BTS: RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.2608533194773,-81.0989261301389&z=20&ll=35.2608533194773,-81.0989261301389&t=k",27,1,,
1390062.53919089,554774.392940477,41180,350150,I85,SEABOARD C.L.RR.,RAILROAD,GASTON,RAILROAD,331,110,NA,1390062.53919089,554774.39294048,-81.04332551,35.25709689,0360150,12,"Principal Arterial - Interstate, Urban",FO,1,302,"ABUTMENTS: RC STUB; INT. BNTS: RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.2570968939303,-81.0433255064842&z=20&ll=35.2570968939303,-81.0433255064842&t=k",27,1,,
1381278.87434356,546877.36936447,41181,350299,SR2490,SOUTHERN RAILWAY,RAILROAD,GASTON,RAILROAD,225,135,NA,1381278.87434356,546877.36936447,-81.07219064,35.23490297,0360299,12,"Minor Arterial, Urban",FO,0,201,"ABUTMENTS:RC FULL HEIGHT; INTERIOR BENTS:RC SOLID PIERS",REINFORCED CONCRETE SLAB (CONTINUOUS),99,99,2,,"http://maps.google.com/maps?q=35.2349029687968,-81.0721906407558&z=20&ll=35.2349029687968,-81.0721906407558&t=k",27,1,,
1365269.39783239,562848.504744977,41182,350300,SR2230,SOUTHERN RAILROAD,RAILROAD,GASTON,RAILROAD,256,166,NA,1365269.39783239,562848.50474498,-81.12693849,35.27784605,0360300,12,"Local, Urban",FO,1,101,ABUTMENTS:REINFORCED CONCRETE (FULL HEIGHT),REINFORCED CONCRETE SLAB,99,99,2,,"http://maps.google.com/maps?q=35.2778460511829,-81.1269384899311&z=20&ll=35.2778460511829,-81.1269384899311&t=k",27,1,,
1341366.70613655,557577.973291308,41183,350302,SR1339,SOUTHERN RR,RAILROAD,GASTON,RAILROAD,239,160,NA,1341366.70613655,557577.97329131,-81.20661634,35.26193452,0360302,12,"Minor Arterial, Urban",FO,0,302,ABUTMENTS:REINFORCED CONCRETE CELLULAR,REINFORCED CONCRETE SLAB ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.2619345193246,-81.2066163390844&z=20&ll=35.2619345193246,-81.2066163390844&t=k",27,1,,
1380193.15833914,548151.822852314,41184,350303,SR2505,RAILROAD OVERPASS,RAILROAD,GASTON,RAILROAD,40,130,NA,1380193.15833914,548151.82285231,-81.07591505,35.23834165,0360303,12,"Local, Urban",FO,0,201,"ABUTMENTS:RC (FULL HEIGHT); INTERIOR BENTS:RC SOLID PIERS",REINFORCED CONCRETE SLAB (CONTINUOUS),99,99,2,,"http://maps.google.com/maps?q=35.2383416523893,-81.0759150543509&z=20&ll=35.2383416523893,-81.0759150543509&t=k",27,1,,
1408760.0762708,591602.678207651,41194,350352,NC16,SCL RAILROAD,RAILROAD,GASTON,RAILROAD,132,75,NA,1408760.0762708,591602.67820765,-80.98316902,35.35930843,0360352,12,"Principal Arterial - Other, Rural",FO,7,302,"ABUTS:RC STUB, ABUT#2 W/PILE FTGS.; INT.BTS:RC SOLID PIERS","RC DECK ON I-BEAMS & PLATE GIRDERS, SIP FORMS",99,99,2,,"http://maps.google.com/maps?q=35.35930843223,-80.9831690244646&z=20&ll=35.35930843223,-80.9831690244646&t=k",27,1,,
1410298.03710563,590076.868267149,41195,350353,NC16,DUKE POWER RR,RAILROAD,GASTON,RAILROAD,136,25,NA,1410298.03710563,590076.86826715,-80.97790972,35.35520124,0360353,12,"Principal Arterial - Other, Rural",FO,0,302,"ABUTS:RC STUB W/PILE FTGS,INT.BENTS:RCSP,BENT#2 W/PILE FTGS.",RC DECK ON I-BEAMS & PLATE GIRDERS (S.I.P. METAL FORMS),99,99,2,,"http://maps.google.com/maps?q=35.3552012445307,-80.9779097205909&z=20&ll=35.3552012445307,-80.9779097205909&t=k",27,1,,
1399547.8328843,569095.074272811,41196,350358,NC273,SEABOARD RAILROAD,RAILROAD,GASTON,RAILROAD,83,173,NA,1399547.8328843,569095.07427281,-81.01253048,35.29696922,0360358,12,"Minor Arterial, Urban",FO,0,302,"END BENTS:REINFORCED CONCRETE CAPS,INT.BENTS:RC SOLID PIERS",REINFORCED CONCRETE DECK ON STEEL GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.2969692222609,-81.0125304778488&z=20&ll=35.2969692222609,-81.0125304778488&t=k",27,1,,
1726257.83792755,819180.183025479,41280,400081,SR4121,SOUTHERN RR,RAILROAD,GUILFORD,RAILROAD,321,210,NA,1726257.83792755,819180.18302548,-79.92541344,35.99726912,0410081,7,"Other Principal Arterial, Urban",FO,1,302,REINFORCED CONCRETE ABUTMENTS,REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.997269115763,-79.9254134362032&z=20&ll=35.997269115763,-79.9254134362032&t=k",27,1,,
1704184.63207406,795261.028107971,41283,400134,"I85BUS.LP,US29, US70, ",SOUTHERN RR,RAILROAD,GUILFORD,RAILROAD,28,95,NA,1704184.63207406,795261.02810797,-79.99921542,35.93097559,0410134,7,"Principal Arterial - Interstate, Urban",FO,1,302,"ABUTMENTS.RC STUB,INTERIOR BENTS:RC SOLID PIERS",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.930975593783,-79.9992154242714&z=20&ll=35.930975593783,-79.9992154242714&t=k",27,1,,
1793228.02780581,851315.86711356,41284,400154,SR4762,RAILROAD OVERPASS,RAILROAD,GUILFORD,RAILROAD,324,15,NA,1793228.02780581,851315.86711356,-79.69978837,36.08704999,0410154,7,"Local, Urban",FO,0,302,ABUTMENTS:REINFORCED CONCRETE FULL HEIGHT,TIMBER TIES ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.087049988192,-79.6997883651618&z=20&ll=36.087049988192,-79.6997883651618&t=k",27,1,,
1838853.33091196,858162.607685149,41288,400180,NC61 & NC100,RAILROAD OVERPASS,RAILROAD,GUILFORD,RAILROAD,60,155,NA,1838853.33091196,858162.60768515,-79.54550733,36.10664354,0410180,7,"Minor Arterial, Urban",FO,0,302,ABUTMENTS:REINFORCED CONCRETE FULL HEIGHT,TIMBER TIES ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.1066435420211,-79.5455073311272&z=20&ll=36.1066435420211,-79.5455073311272&t=k",27,1,,
1800257.13677905,788346.262081891,41298,400297,US421,SOUTHERN RR,RAILROAD,GUILFORD,RAILROAD,110,357,NA,1800257.13677905,788346.26208189,-79.67455207,35.91420523,0410297,7,"Principal Arterial - Other, Rural",FO,0,302,"END BENTS:RC CAP & STEEL PILES, INT.BENTS:RC POST & BEAM, PILE FTGS",REINFORCED CONCRETE DECK ON I-BEAMS & PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.9142052267736,-79.6745520676517&z=20&ll=35.9142052267736,-79.6745520676517&t=k",27,1,,
1768778.5274923,833848.224883556,41302,400321,I40 & I85,SOUTHERN RR,RAILROAD,GUILFORD,RAILROAD,25,125,NA,1768778.5274923,833848.22488356,-79.78206502,36.03856621,0410321,7,"Principal Arterial - Interstate, Urban",FO,0,302,"END BENTS:RC CAP & STEEL PILES, INT.BENTS:RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.0385662106322,-79.7820650238254&z=20&ll=36.0385662106322,-79.7820650238254&t=k",27,1,,
1773557.25645189,846197.905564725,41304,400326,US29,RAILROAD OVERPASS,RAILROAD,GUILFORD,RAILROAD,95,15,NA,1773557.25645189,846197.90556473,-79.76622488,36.07259238,0410326,7,"Principal Arterial - Other Freeways or Expressways, Urban",FO,3,101,"END BENTS:RC CAP & RC PILES, INTERIOR BENTS:RC SOLID PIER",REINFORCED CONCRETE SLAB,99,99,2,,"http://maps.google.com/maps?q=36.0725923750755,-79.7662248848793&z=20&ll=36.0725923750755,-79.7662248848793&t=k",27,1,,
